id,age,sex,sleep,stress,shift,fatigue,fatigue_label,sex_label,age_group
79295,20,1.0,7.07,2.4,1,0,Rendah,Male,Muda (<30)
79296,34,0.0,6.35,4.8,1,1,Sedang,Female,Dewasa (30-45)
79297,19,0.0,5.04,6.2,1,1,Sedang,Female,Muda (<30)
79298,20,1.0,7.93,8.1,1,1,Sedang,Male,Muda (<30)
79299,20,1.0,8.31,3.1,1,0,Rendah,Male,Muda (<30)
79300,26,1.0,5.91,4.5,1,1,Sedang,Male,Muda (<30)
79301,45,1.0,5.47,5.0,1,1,Sedang,Male,Dewasa (30-45)
79302,29,1.0,6.43,6.9,1,1,Sedang,Male,Muda (<30)
79303,38,1.0,6.03,6.3,1,1,Sedang,Male,Dewasa (30-45)
79304,22,1.0,6.18,6.4,1,1,Sedang,Male,Muda (<30)
79305,53,0.0,5.87,1.4,1,1,Sedang,Female,Senior (>45)
79306,34,1.0,6.03,7.2,1,1,Sedang,Male,Dewasa (30-45)
79307,18,0.0,6.19,7.2,1,1,Sedang,Female,Muda (<30)
79308,35,0.0,6.24,3.8,1,1,Sedang,Female,Dewasa (30-45)
79309,24,0.0,5.39,5.0,1,1,Sedang,Female,Muda (<30)
79310,24,0.0,5.98,6.7,1,1,Sedang,Female,Muda (<30)
79311,37,0.0,6.4,7.0,1,1,Sedang,Female,Dewasa (30-45)
79312,25,0.0,3.83,6.3,1,2,Tinggi,Female,Muda (<30)
79313,25,1.0,5.89,9.0,1,1,Sedang,Male,Muda (<30)
79314,35,0.0,5.66,5.0,1,1,Sedang,Female,Dewasa (30-45)
79315,25,1.0,8.12,3.0,1,0,Rendah,Male,Muda (<30)
79316,22,1.0,5.88,5.0,1,1,Sedang,Male,Muda (<30)
79317,30,0.0,5.15,6.0,1,1,Sedang,Female,Muda (<30)
79318,20,0.0,7.36,5.5,1,1,Sedang,Female,Muda (<30)
79319,51,1.0,5.84,5.6,1,1,Sedang,Male,Senior (>45)
79320,32,0.0,5.72,8.4,1,1,Sedang,Female,Dewasa (30-45)
79321,18,0.0,7.29,5.2,1,1,Sedang,Female,Muda (<30)
79322,25,0.0,4.37,7.0,1,2,Tinggi,Female,Muda (<30)
79323,56,0.0,5.47,5.7,1,1,Sedang,Female,Senior (>45)
79324,33,1.0,7.08,4.5,1,0,Rendah,Male,Dewasa (30-45)
79325,29,1.0,5.8,5.2,1,1,Sedang,Male,Muda (<30)
79326,27,0.0,5.84,5.9,1,1,Sedang,Female,Muda (<30)
79327,31,1.0,4.95,7.9,1,2,Tinggi,Male,Dewasa (30-45)
79328,25,1.0,9.38,4.0,1,0,Rendah,Male,Muda (<30)
79329,42,1.0,5.77,6.2,1,1,Sedang,Male,Dewasa (30-45)
79330,34,1.0,4.8,7.5,1,2,Tinggi,Male,Dewasa (30-45)
79331,42,1.0,6.81,3.0,1,0,Rendah,Male,Dewasa (30-45)
79332,26,1.0,6.37,5.0,1,1,Sedang,Male,Muda (<30)
79333,18,0.0,8.19,2.3,1,0,Rendah,Female,Muda (<30)
79334,57,1.0,4.37,7.3,1,2,Tinggi,Male,Senior (>45)
79335,34,1.0,6.37,5.7,1,1,Sedang,Male,Dewasa (30-45)
79336,21,0.0,6.46,6.1,1,1,Sedang,Female,Muda (<30)
79337,21,0.0,5.6,7.8,1,1,Sedang,Female,Muda (<30)
79338,31,1.0,5.06,7.1,1,1,Sedang,Male,Dewasa (30-45)
79339,40,1.0,6.23,6.1,1,1,Sedang,Male,Dewasa (30-45)
79340,30,1.0,4.17,6.1,1,2,Tinggi,Male,Muda (<30)
79341,45,1.0,5.03,8.3,1,1,Sedang,Male,Dewasa (30-45)
79342,28,0.0,6.37,7.4,1,1,Sedang,Female,Muda (<30)
79343,19,1.0,5.57,8.1,1,1,Sedang,Male,Muda (<30)
79344,18,1.0,5.52,6.3,1,1,Sedang,Male,Muda (<30)
79345,48,1.0,7.53,7.0,1,1,Sedang,Male,Senior (>45)
79346,61,1.0,5.7,6.7,1,1,Sedang,Male,Senior (>45)
79347,22,0.0,6.39,4.8,1,1,Sedang,Female,Muda (<30)
79348,20,1.0,6.66,4.1,1,0,Rendah,Male,Muda (<30)
79349,51,1.0,5.92,5.4,1,1,Sedang,Male,Senior (>45)
79350,21,0.0,6.16,5.2,1,1,Sedang,Female,Muda (<30)
79351,25,0.0,5.79,7.8,1,1,Sedang,Female,Muda (<30)
79352,45,0.0,5.96,6.5,1,1,Sedang,Female,Dewasa (30-45)
79353,68,0.0,6.24,4.1,1,1,Sedang,Female,Senior (>45)
79354,33,0.0,7.96,5.3,1,1,Sedang,Female,Dewasa (30-45)
79355,25,0.0,7.37,4.9,1,0,Rendah,Female,Muda (<30)
79356,47,1.0,5.69,7.8,1,1,Sedang,Male,Senior (>45)
79357,30,0.0,5.65,5.4,1,1,Sedang,Female,Muda (<30)
79358,26,0.0,7.63,9.2,1,1,Sedang,Female,Muda (<30)
79359,33,0.0,5.07,8.1,1,1,Sedang,Female,Dewasa (30-45)
79360,47,1.0,5.43,8.1,1,1,Sedang,Male,Senior (>45)
79361,25,0.0,5.54,8.5,1,1,Sedang,Female,Muda (<30)
79362,31,1.0,5.52,7.2,1,1,Sedang,Male,Dewasa (30-45)
79363,32,0.0,9.05,1.0,1,0,Rendah,Female,Dewasa (30-45)
79364,46,1.0,5.16,7.5,1,1,Sedang,Male,Senior (>45)
79365,39,1.0,7.05,4.7,1,0,Rendah,Male,Dewasa (30-45)
79366,44,1.0,6.08,6.9,1,1,Sedang,Male,Dewasa (30-45)
79367,40,1.0,7.93,5.8,1,1,Sedang,Male,Dewasa (30-45)
79368,36,0.0,5.16,7.0,1,1,Sedang,Female,Dewasa (30-45)
79369,22,0.0,6.56,6.4,1,1,Sedang,Female,Muda (<30)
79370,46,1.0,6.09,6.1,1,1,Sedang,Male,Senior (>45)
79371,37,1.0,6.57,6.3,1,1,Sedang,Male,Dewasa (30-45)
79372,40,1.0,6.71,5.1,1,1,Sedang,Male,Dewasa (30-45)
79373,43,0.0,5.85,6.6,1,1,Sedang,Female,Dewasa (30-45)
79374,27,1.0,7.14,8.9,1,1,Sedang,Male,Muda (<30)
79375,31,0.0,6.28,7.3,1,1,Sedang,Female,Dewasa (30-45)
79376,35,0.0,6.44,4.5,1,1,Sedang,Female,Dewasa (30-45)
79377,28,1.0,6.17,5.2,1,1,Sedang,Male,Muda (<30)
79378,26,0.0,4.9,6.6,1,2,Tinggi,Female,Muda (<30)
79379,43,1.0,7.15,2.1,1,0,Rendah,Male,Dewasa (30-45)
79380,42,1.0,6.23,5.3,1,1,Sedang,Male,Dewasa (30-45)
79381,46,0.0,8.05,1.0,1,0,Rendah,Female,Senior (>45)
79382,40,0.0,4.94,7.7,1,2,Tinggi,Female,Dewasa (30-45)
79383,27,0.0,6.7,7.6,1,1,Sedang,Female,Muda (<30)
79384,28,1.0,5.01,4.7,1,1,Sedang,Male,Muda (<30)
79385,34,1.0,6.4,4.8,1,1,Sedang,Male,Dewasa (30-45)
79386,46,0.0,6.16,7.1,1,1,Sedang,Female,Senior (>45)
79387,28,0.0,4.6,6.4,1,2,Tinggi,Female,Muda (<30)
79388,43,0.0,6.03,6.8,1,1,Sedang,Female,Dewasa (30-45)
79389,27,1.0,3.47,7.3,1,2,Tinggi,Male,Muda (<30)
79390,28,0.0,5.95,4.5,1,1,Sedang,Female,Muda (<30)
79391,42,1.0,5.61,6.7,1,1,Sedang,Male,Dewasa (30-45)
79392,39,0.0,8.57,6.9,1,1,Sedang,Female,Dewasa (30-45)
79393,25,0.0,8.74,8.9,1,1,Sedang,Female,Muda (<30)
79394,46,0.0,7.77,6.6,1,1,Sedang,Female,Senior (>45)
79395,44,1.0,5.8,4.1,1,1,Sedang,Male,Dewasa (30-45)
79396,44,1.0,7.77,6.1,1,1,Sedang,Male,Dewasa (30-45)
79397,32,1.0,5.99,6.5,1,1,Sedang,Male,Dewasa (30-45)
79398,28,1.0,5.86,6.1,1,1,Sedang,Male,Muda (<30)
79399,47,0.0,8.03,4.1,1,0,Rendah,Female,Senior (>45)
79400,36,1.0,9.06,3.9,1,0,Rendah,Male,Dewasa (30-45)
79401,53,0.0,7.45,6.7,1,1,Sedang,Female,Senior (>45)
79402,26,1.0,5.79,5.1,1,1,Sedang,Male,Muda (<30)
79403,59,,7.91,5.4,1,1,Sedang,,Senior (>45)
79404,30,0.0,8.04,4.9,1,0,Rendah,Female,Muda (<30)
79405,30,0.0,6.87,4.1,1,0,Rendah,Female,Muda (<30)
79406,25,1.0,5.84,4.9,1,1,Sedang,Male,Muda (<30)
79407,57,0.0,6.13,6.6,1,1,Sedang,Female,Senior (>45)
79408,19,1.0,8.04,6.3,1,1,Sedang,Male,Muda (<30)
79409,33,0.0,7.28,4.6,1,0,Rendah,Female,Dewasa (30-45)
79410,29,1.0,5.3,5.2,1,1,Sedang,Male,Muda (<30)
79411,23,1.0,4.72,6.8,1,2,Tinggi,Male,Muda (<30)
79412,41,0.0,7.65,3.4,1,0,Rendah,Female,Dewasa (30-45)
79413,50,,9.77,5.7,1,1,Sedang,,Senior (>45)
79414,26,0.0,8.17,5.7,1,1,Sedang,Female,Muda (<30)
79415,33,1.0,6.42,5.2,1,1,Sedang,Male,Dewasa (30-45)
79416,36,1.0,6.97,4.4,1,0,Rendah,Male,Dewasa (30-45)
79417,30,1.0,6.56,2.9,1,0,Rendah,Male,Muda (<30)
79418,52,1.0,8.67,5.0,1,0,Rendah,Male,Senior (>45)
79419,32,0.0,7.35,5.4,1,1,Sedang,Female,Dewasa (30-45)
79420,61,1.0,6.83,6.8,1,1,Sedang,Male,Senior (>45)
79421,27,0.0,5.67,5.6,1,1,Sedang,Female,Muda (<30)
79422,20,1.0,6.86,7.9,1,1,Sedang,Male,Muda (<30)
79423,36,0.0,5.97,5.6,1,1,Sedang,Female,Dewasa (30-45)
79424,46,1.0,3.68,8.9,1,2,Tinggi,Male,Senior (>45)
79425,30,1.0,6.74,6.9,1,1,Sedang,Male,Muda (<30)
79426,24,0.0,7.07,2.2,1,0,Rendah,Female,Muda (<30)
79427,42,1.0,7.73,3.5,1,0,Rendah,Male,Dewasa (30-45)
79428,26,0.0,6.67,6.7,1,1,Sedang,Female,Muda (<30)
79429,43,0.0,5.5,6.1,1,1,Sedang,Female,Dewasa (30-45)
79430,26,0.0,7.43,5.4,1,1,Sedang,Female,Muda (<30)
79431,35,0.0,4.01,6.3,1,2,Tinggi,Female,Dewasa (30-45)
79432,49,1.0,7.67,6.9,1,1,Sedang,Male,Senior (>45)
79433,24,0.0,6.42,6.1,1,1,Sedang,Female,Muda (<30)
79434,45,1.0,6.66,6.0,1,1,Sedang,Male,Dewasa (30-45)
79435,26,1.0,6.41,6.0,1,1,Sedang,Male,Muda (<30)
79436,39,0.0,6.36,4.1,1,1,Sedang,Female,Dewasa (30-45)
79437,26,0.0,5.03,6.2,1,1,Sedang,Female,Muda (<30)
79438,22,1.0,5.68,6.2,1,1,Sedang,Male,Muda (<30)
79439,39,1.0,7.5,4.2,1,0,Rendah,Male,Dewasa (30-45)
79440,37,1.0,7.98,7.3,1,1,Sedang,Male,Dewasa (30-45)
79441,30,0.0,4.19,6.7,1,2,Tinggi,Female,Muda (<30)
79442,19,1.0,6.75,7.7,1,1,Sedang,Male,Muda (<30)
79443,33,1.0,6.41,6.5,1,1,Sedang,Male,Dewasa (30-45)
79444,23,0.0,5.87,8.2,1,1,Sedang,Female,Muda (<30)
79445,29,1.0,9.23,4.8,1,0,Rendah,Male,Muda (<30)
79446,36,0.0,4.84,8.3,1,2,Tinggi,Female,Dewasa (30-45)
79447,54,1.0,5.75,5.8,1,1,Sedang,Male,Senior (>45)
79448,34,1.0,6.46,7.7,1,1,Sedang,Male,Dewasa (30-45)
79449,24,1.0,6.61,7.9,1,1,Sedang,Male,Muda (<30)
79450,55,1.0,4.4,8.9,1,2,Tinggi,Male,Senior (>45)
79451,19,1.0,8.51,5.6,1,1,Sedang,Male,Muda (<30)
79452,38,1.0,7.73,7.7,1,1,Sedang,Male,Dewasa (30-45)
79453,26,0.0,4.91,8.5,1,2,Tinggi,Female,Muda (<30)
79454,43,0.0,4.48,7.4,1,2,Tinggi,Female,Dewasa (30-45)
79455,28,1.0,4.91,9.7,1,2,Tinggi,Male,Muda (<30)
79456,31,1.0,7.98,5.5,1,1,Sedang,Male,Dewasa (30-45)
79457,43,1.0,5.3,5.2,1,1,Sedang,Male,Dewasa (30-45)
79458,50,,6.98,4.8,1,0,Rendah,,Senior (>45)
79459,24,0.0,7.01,6.6,1,1,Sedang,Female,Muda (<30)
79460,27,,4.33,7.5,1,2,Tinggi,,Muda (<30)
79461,18,0.0,6.15,4.4,1,1,Sedang,Female,Muda (<30)
79462,47,1.0,5.42,6.0,1,1,Sedang,Male,Senior (>45)
79463,55,1.0,6.55,4.9,1,0,Rendah,Male,Senior (>45)
79464,26,0.0,9.48,3.8,1,0,Rendah,Female,Muda (<30)
79465,30,0.0,8.1,2.7,1,0,Rendah,Female,Muda (<30)
79466,31,1.0,7.94,1.0,1,0,Rendah,Male,Dewasa (30-45)
79467,30,0.0,6.66,6.4,1,1,Sedang,Female,Muda (<30)
79468,30,1.0,4.3,7.0,1,2,Tinggi,Male,Muda (<30)
79469,33,1.0,7.19,5.3,1,1,Sedang,Male,Dewasa (30-45)
79470,23,0.0,7.09,9.4,1,1,Sedang,Female,Muda (<30)
79471,20,0.0,6.62,6.9,1,1,Sedang,Female,Muda (<30)
79472,41,0.0,3.28,5.6,1,1,Sedang,Female,Dewasa (30-45)
79473,47,0.0,6.34,4.0,1,1,Sedang,Female,Senior (>45)
79474,45,1.0,7.89,3.8,1,0,Rendah,Male,Dewasa (30-45)
79475,38,0.0,5.52,5.7,1,1,Sedang,Female,Dewasa (30-45)
79476,58,0.0,5.32,7.2,1,1,Sedang,Female,Senior (>45)
79477,18,1.0,5.93,9.3,1,1,Sedang,Male,Muda (<30)
79478,28,0.0,6.6,6.5,1,1,Sedang,Female,Muda (<30)
79479,27,0.0,7.82,6.3,1,1,Sedang,Female,Muda (<30)
79480,29,0.0,5.71,5.2,1,1,Sedang,Female,Muda (<30)
79481,44,0.0,6.88,5.1,1,1,Sedang,Female,Dewasa (30-45)
79482,29,0.0,8.59,6.2,1,1,Sedang,Female,Muda (<30)
79483,34,0.0,7.12,6.8,1,1,Sedang,Female,Dewasa (30-45)
79484,37,1.0,6.09,6.5,1,1,Sedang,Male,Dewasa (30-45)
79485,47,1.0,7.83,4.1,1,0,Rendah,Male,Senior (>45)
79486,37,1.0,4.69,7.6,1,2,Tinggi,Male,Dewasa (30-45)
79487,30,1.0,7.0,4.5,1,0,Rendah,Male,Muda (<30)
79488,40,1.0,7.74,5.8,1,1,Sedang,Male,Dewasa (30-45)
79489,34,0.0,5.87,6.3,1,1,Sedang,Female,Dewasa (30-45)
79490,34,1.0,7.06,2.9,1,0,Rendah,Male,Dewasa (30-45)
79491,28,0.0,8.97,5.7,1,1,Sedang,Female,Muda (<30)
79492,18,1.0,6.03,5.6,1,1,Sedang,Male,Muda (<30)
79493,29,1.0,6.64,5.3,1,1,Sedang,Male,Muda (<30)
79494,27,1.0,7.24,5.1,1,1,Sedang,Male,Muda (<30)
79495,21,1.0,4.8,5.2,1,1,Sedang,Male,Muda (<30)
79496,24,0.0,5.04,6.0,1,1,Sedang,Female,Muda (<30)
79497,60,1.0,8.87,1.3,1,0,Rendah,Male,Senior (>45)
79498,26,1.0,5.91,5.9,1,1,Sedang,Male,Muda (<30)
79499,34,0.0,7.09,5.0,1,0,Rendah,Female,Dewasa (30-45)
79500,35,1.0,6.09,6.0,1,1,Sedang,Male,Dewasa (30-45)
79501,35,0.0,6.47,5.7,1,1,Sedang,Female,Dewasa (30-45)
79502,19,1.0,5.68,5.6,1,1,Sedang,Male,Muda (<30)
79503,43,0.0,7.02,5.5,1,1,Sedang,Female,Dewasa (30-45)
79504,41,1.0,7.51,6.7,1,1,Sedang,Male,Dewasa (30-45)
79505,60,0.0,5.58,4.2,1,1,Sedang,Female,Senior (>45)
79506,24,0.0,5.43,4.9,1,1,Sedang,Female,Muda (<30)
79507,35,1.0,7.02,9.5,1,1,Sedang,Male,Dewasa (30-45)
79508,45,1.0,5.69,5.0,1,1,Sedang,Male,Dewasa (30-45)
79509,22,0.0,5.07,7.6,1,1,Sedang,Female,Muda (<30)
79510,44,0.0,5.88,6.4,1,1,Sedang,Female,Dewasa (30-45)
79511,26,1.0,7.77,2.3,1,0,Rendah,Male,Muda (<30)
79512,27,1.0,8.15,6.7,1,1,Sedang,Male,Muda (<30)
79513,55,,6.41,8.5,1,1,Sedang,,Senior (>45)
79514,27,0.0,5.75,7.8,1,1,Sedang,Female,Muda (<30)
79515,36,1.0,4.8,8.8,1,2,Tinggi,Male,Dewasa (30-45)
79516,31,1.0,7.25,5.4,1,1,Sedang,Male,Dewasa (30-45)
79517,20,1.0,7.66,5.3,1,1,Sedang,Male,Muda (<30)
79518,55,0.0,9.43,3.8,1,0,Rendah,Female,Senior (>45)
79519,25,1.0,5.33,5.5,1,1,Sedang,Male,Muda (<30)
79520,26,0.0,6.34,5.9,1,1,Sedang,Female,Muda (<30)
79521,29,0.0,4.61,8.1,1,2,Tinggi,Female,Muda (<30)
79522,33,1.0,7.74,3.4,1,0,Rendah,Male,Dewasa (30-45)
79523,23,0.0,4.76,8.6,1,2,Tinggi,Female,Muda (<30)
79524,38,0.0,6.8,4.9,1,0,Rendah,Female,Dewasa (30-45)
79525,34,1.0,5.58,5.2,1,1,Sedang,Male,Dewasa (30-45)
79526,27,0.0,6.92,4.6,1,0,Rendah,Female,Muda (<30)
79527,40,0.0,5.81,6.5,1,1,Sedang,Female,Dewasa (30-45)
79528,34,1.0,6.46,5.8,1,1,Sedang,Male,Dewasa (30-45)
79529,47,1.0,8.08,5.4,1,1,Sedang,Male,Senior (>45)
79530,47,0.0,5.18,7.6,1,1,Sedang,Female,Senior (>45)
79531,60,0.0,6.55,5.8,1,1,Sedang,Female,Senior (>45)
79532,20,0.0,8.13,6.6,1,1,Sedang,Female,Muda (<30)
79533,30,0.0,7.07,4.8,1,0,Rendah,Female,Muda (<30)
79534,33,1.0,5.27,7.2,1,1,Sedang,Male,Dewasa (30-45)
79535,25,0.0,5.72,6.4,1,1,Sedang,Female,Muda (<30)
79536,52,1.0,5.52,3.6,1,1,Sedang,Male,Senior (>45)
79537,21,1.0,4.85,6.4,1,2,Tinggi,Male,Muda (<30)
79538,31,0.0,6.58,4.7,1,0,Rendah,Female,Dewasa (30-45)
79539,24,1.0,7.1,3.7,1,0,Rendah,Male,Muda (<30)
79540,40,,6.47,5.3,1,1,Sedang,,Dewasa (30-45)
79541,40,1.0,6.59,4.0,1,0,Rendah,Male,Dewasa (30-45)
79542,48,1.0,8.0,4.3,1,0,Rendah,Male,Senior (>45)
79543,30,0.0,7.05,7.9,1,1,Sedang,Female,Muda (<30)
79544,43,0.0,4.96,6.9,1,2,Tinggi,Female,Dewasa (30-45)
79545,35,1.0,7.54,3.3,1,0,Rendah,Male,Dewasa (30-45)
79546,45,0.0,6.39,6.9,1,1,Sedang,Female,Dewasa (30-45)
79547,21,1.0,4.46,6.1,1,2,Tinggi,Male,Muda (<30)
79548,32,0.0,6.55,4.2,1,0,Rendah,Female,Dewasa (30-45)
79549,23,1.0,5.61,7.2,1,1,Sedang,Male,Muda (<30)
79550,44,1.0,5.35,6.4,1,1,Sedang,Male,Dewasa (30-45)
79551,23,0.0,8.1,2.6,1,0,Rendah,Female,Muda (<30)
79552,18,0.0,4.58,6.6,1,2,Tinggi,Female,Muda (<30)
79553,53,1.0,9.26,1.2,1,0,Rendah,Male,Senior (>45)
79554,33,0.0,7.55,7.3,1,1,Sedang,Female,Dewasa (30-45)
79555,62,1.0,6.26,6.8,1,1,Sedang,Male,Senior (>45)
79556,32,0.0,5.38,7.3,1,1,Sedang,Female,Dewasa (30-45)
79557,36,1.0,4.28,6.6,1,2,Tinggi,Male,Dewasa (30-45)
79558,42,0.0,8.82,6.3,1,1,Sedang,Female,Dewasa (30-45)
79559,27,1.0,6.79,5.5,1,1,Sedang,Male,Muda (<30)
79560,22,1.0,7.43,4.2,1,0,Rendah,Male,Muda (<30)
79561,39,0.0,5.66,7.1,1,1,Sedang,Female,Dewasa (30-45)
79562,34,1.0,5.25,4.8,1,1,Sedang,Male,Dewasa (30-45)
79563,46,0.0,7.45,4.3,1,0,Rendah,Female,Senior (>45)
79564,19,1.0,6.28,6.1,1,1,Sedang,Male,Muda (<30)
79565,35,0.0,7.7,8.3,1,1,Sedang,Female,Dewasa (30-45)
79566,24,1.0,5.79,5.4,1,1,Sedang,Male,Muda (<30)
79567,37,1.0,5.76,8.6,1,1,Sedang,Male,Dewasa (30-45)
79568,43,1.0,5.03,7.7,1,1,Sedang,Male,Dewasa (30-45)
79569,26,0.0,6.62,5.8,1,1,Sedang,Female,Muda (<30)
79570,33,1.0,3.21,5.5,1,1,Sedang,Male,Dewasa (30-45)
79571,31,0.0,6.32,4.5,1,1,Sedang,Female,Dewasa (30-45)
79572,42,0.0,7.74,5.1,1,1,Sedang,Female,Dewasa (30-45)
79573,37,1.0,4.95,8.0,1,2,Tinggi,Male,Dewasa (30-45)
79574,22,0.0,6.67,4.4,1,0,Rendah,Female,Muda (<30)
79575,59,0.0,5.45,7.5,1,1,Sedang,Female,Senior (>45)
79576,51,0.0,6.24,5.8,1,1,Sedang,Female,Senior (>45)
79577,36,1.0,9.23,2.7,1,0,Rendah,Male,Dewasa (30-45)
79578,43,1.0,5.49,8.9,1,1,Sedang,Male,Dewasa (30-45)
79579,18,0.0,5.58,7.6,1,1,Sedang,Female,Muda (<30)
79580,24,1.0,6.01,5.8,1,1,Sedang,Male,Muda (<30)
79581,43,1.0,8.49,6.6,1,1,Sedang,Male,Dewasa (30-45)
79582,21,0.0,8.77,4.0,1,0,Rendah,Female,Muda (<30)
79583,19,1.0,4.41,5.4,1,1,Sedang,Male,Muda (<30)
79584,37,1.0,6.6,4.5,1,0,Rendah,Male,Dewasa (30-45)
79585,19,1.0,6.68,6.8,1,1,Sedang,Male,Muda (<30)
79586,24,0.0,6.09,5.6,1,1,Sedang,Female,Muda (<30)
79587,21,0.0,9.51,3.5,1,0,Rendah,Female,Muda (<30)
79588,35,0.0,6.6,5.3,1,1,Sedang,Female,Dewasa (30-45)
79589,39,0.0,7.69,6.6,1,1,Sedang,Female,Dewasa (30-45)
79590,24,0.0,6.89,5.2,1,1,Sedang,Female,Muda (<30)
79591,32,0.0,7.62,6.0,1,1,Sedang,Female,Dewasa (30-45)
79592,18,0.0,5.07,8.9,1,1,Sedang,Female,Muda (<30)
79593,26,0.0,4.89,7.2,1,2,Tinggi,Female,Muda (<30)
79594,24,0.0,7.54,4.0,1,0,Rendah,Female,Muda (<30)
79595,23,1.0,8.64,4.3,1,0,Rendah,Male,Muda (<30)
79596,25,1.0,4.79,5.5,1,1,Sedang,Male,Muda (<30)
79597,45,1.0,5.49,7.5,1,1,Sedang,Male,Dewasa (30-45)
79598,55,1.0,8.0,5.3,1,1,Sedang,Male,Senior (>45)
79599,40,0.0,7.62,3.8,1,0,Rendah,Female,Dewasa (30-45)
79600,20,1.0,6.49,4.9,1,1,Sedang,Male,Muda (<30)
79601,38,0.0,4.87,4.3,1,1,Sedang,Female,Dewasa (30-45)
79602,42,0.0,6.34,5.2,1,1,Sedang,Female,Dewasa (30-45)
79603,22,1.0,5.98,7.5,1,1,Sedang,Male,Muda (<30)
79604,27,1.0,6.27,6.2,1,1,Sedang,Male,Muda (<30)
79605,31,1.0,5.59,7.4,1,1,Sedang,Male,Dewasa (30-45)
79606,27,1.0,4.58,7.4,1,2,Tinggi,Male,Muda (<30)
79607,34,0.0,8.86,6.4,1,1,Sedang,Female,Dewasa (30-45)
79608,22,1.0,7.27,4.3,1,0,Rendah,Male,Muda (<30)
79609,32,1.0,8.37,8.0,1,1,Sedang,Male,Dewasa (30-45)
79610,42,1.0,7.1,6.8,1,1,Sedang,Male,Dewasa (30-45)
79611,32,1.0,3.71,8.9,1,2,Tinggi,Male,Dewasa (30-45)
79612,25,1.0,6.32,6.1,1,1,Sedang,Male,Muda (<30)
79613,45,1.0,7.08,3.5,1,0,Rendah,Male,Dewasa (30-45)
79614,30,0.0,6.36,4.9,1,1,Sedang,Female,Muda (<30)
79615,31,1.0,6.02,7.2,1,1,Sedang,Male,Dewasa (30-45)
79616,29,1.0,5.9,5.3,1,1,Sedang,Male,Muda (<30)
79617,27,0.0,6.9,6.8,1,1,Sedang,Female,Muda (<30)
79618,37,0.0,5.7,7.2,1,1,Sedang,Female,Dewasa (30-45)
79619,24,1.0,7.85,5.0,1,0,Rendah,Male,Muda (<30)
79620,43,1.0,5.58,8.4,1,1,Sedang,Male,Dewasa (30-45)
79621,33,0.0,8.02,6.0,1,1,Sedang,Female,Dewasa (30-45)
79622,49,0.0,6.26,5.6,1,1,Sedang,Female,Senior (>45)
79623,54,1.0,6.7,4.6,1,0,Rendah,Male,Senior (>45)
79624,30,1.0,7.03,5.2,1,1,Sedang,Male,Muda (<30)
79625,23,1.0,5.54,5.3,1,1,Sedang,Male,Muda (<30)
79626,34,0.0,5.31,6.5,1,1,Sedang,Female,Dewasa (30-45)
79627,26,0.0,7.17,7.0,1,1,Sedang,Female,Muda (<30)
79628,31,1.0,6.2,8.6,1,1,Sedang,Male,Dewasa (30-45)
79629,29,1.0,6.47,6.8,1,1,Sedang,Male,Muda (<30)
79630,32,1.0,6.12,6.4,1,1,Sedang,Male,Dewasa (30-45)
79631,33,0.0,6.96,4.6,1,0,Rendah,Female,Dewasa (30-45)
79632,38,0.0,6.96,5.6,1,1,Sedang,Female,Dewasa (30-45)
79633,18,1.0,6.14,6.8,1,1,Sedang,Male,Muda (<30)
79634,26,1.0,4.97,5.1,1,1,Sedang,Male,Muda (<30)
79635,23,0.0,6.27,8.2,1,1,Sedang,Female,Muda (<30)
79636,41,0.0,8.38,4.8,1,0,Rendah,Female,Dewasa (30-45)
79637,46,1.0,7.98,5.2,1,1,Sedang,Male,Senior (>45)
79638,41,1.0,5.29,4.5,1,1,Sedang,Male,Dewasa (30-45)
79639,59,1.0,6.91,5.2,1,1,Sedang,Male,Senior (>45)
79640,20,0.0,7.17,3.5,1,0,Rendah,Female,Muda (<30)
79641,32,1.0,5.82,7.6,1,1,Sedang,Male,Dewasa (30-45)
79642,50,0.0,7.0,5.4,1,1,Sedang,Female,Senior (>45)
79643,28,0.0,4.55,7.4,1,2,Tinggi,Female,Muda (<30)
79644,45,1.0,5.45,7.1,1,1,Sedang,Male,Dewasa (30-45)
79645,35,1.0,5.99,4.8,1,1,Sedang,Male,Dewasa (30-45)
79646,60,1.0,6.63,5.2,1,1,Sedang,Male,Senior (>45)
79647,29,0.0,5.36,5.4,1,1,Sedang,Female,Muda (<30)
79648,31,0.0,4.86,7.3,1,2,Tinggi,Female,Dewasa (30-45)
79649,23,0.0,6.93,5.3,1,1,Sedang,Female,Muda (<30)
79650,23,0.0,8.21,5.6,1,1,Sedang,Female,Muda (<30)
79651,48,1.0,6.68,6.6,1,1,Sedang,Male,Senior (>45)
79652,30,0.0,6.08,5.6,1,1,Sedang,Female,Muda (<30)
79653,37,0.0,4.48,5.3,1,1,Sedang,Female,Dewasa (30-45)
79654,42,1.0,6.55,5.2,1,1,Sedang,Male,Dewasa (30-45)
79655,31,0.0,6.56,1.5,1,0,Rendah,Female,Dewasa (30-45)
79656,56,0.0,6.54,6.0,1,1,Sedang,Female,Senior (>45)
79657,54,1.0,6.93,5.8,1,1,Sedang,Male,Senior (>45)
79658,40,1.0,5.18,5.3,1,1,Sedang,Male,Dewasa (30-45)
79659,66,1.0,5.68,6.8,1,1,Sedang,Male,Senior (>45)
